machine_id,site_session_id,domain_id.x,ref_domain_name,pages_viewed,duration,event_date.x,event_time.x,tran_flg,domain_name.x,prod_category_id,prod_name,domain_id.y,prod_qty,prod_totprice,basket_tot,event_date.y,event_time.y,domain_name.y
48841364,1470371159,8.59064E+18,NA,19,8,20141215,6:09:39,1,papajohns.com,13,"1Large Original Crust All The Meats Pizza Whole Toppings: Spicy Italian Sausage, Pepperoni, Canadian Bacon, Bacon, Sausage Sauce: Original Instructions: Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,11,14.06,20141215,6:17:16,papajohns.com
48841364,1596200096,5.12777E+18,NA,5,19,20140615,21:42:50,1,priceline.com,44,"Classic - 25% Off - 20 F&b Credit Per Day - Our Spacious Classic Room Offers One King. Features Include Tv With Pay-Per-View Movies, Mini Bar, Internet Access (Nominal Fee), 24 Hr Room Service, Iro... Hotel Harrahs Las Vegas (hotel details)",5.13E+18,1,28.5,31.92,20140615,22:01:22,priceline.com
48841364,1688212553,8.59064E+18,NA,35,24,20140320,21:20:28,1,papajohns.com,13,"1Large Original Crust Pizza Whole Toppings:Pepperoni 1st Half Toppings:Sausage, Spicy Italian Sausage Sauce:Original Instructions:Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,10,45.74,20140320,21:43:53,papajohns.com
48841364,1688212553,8.59064E+18,NA,35,24,20140320,21:20:28,1,papajohns.com,13,"1Large Original Crust The Works Pizza Whole Toppings:Green Peppers, Canadian Bacon, Baby Portabello Mushroom, Onions, Pepperoni, Spicy Italian Sausage Sauce:Original Instructions:Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,11,45.74,20140320,21:43:53,papajohns.com
48841364,1688212553,8.59064E+18,NA,35,24,20140320,21:20:28,1,papajohns.com,13,112in Cheesesticks Complimentary Sides:Pizza,8.59E+18,1,6.99,45.74,20140320,21:43:53,papajohns.com
48841364,1688212553,8.59064E+18,NA,35,24,20140320,21:20:28,1,papajohns.com,13,1Chocolate Chip Cookie,8.59E+18,1,6,45.74,20140320,21:43:53,papajohns.com
48841364,1759777818,8.59064E+18,NA,32,35,20140201,20:17:02,1,papajohns.com,13,Parmesan CHZ SHKR,8.59E+18,1,0.2,23.9,20140201,20:51:34,papajohns.com
48841364,1759777818,8.59064E+18,NA,32,35,20140201,20:17:02,1,papajohns.com,13,"1Large Original Crust Pizza Whole Toppings:Pepperoni, Green Peppers, Baby Portabello Mushroom, Onions, Sausage Sauce:Original Instructions:Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,18.89,23.9,20140201,20:51:34,papajohns.com
48841364,1759777818,8.59064E+18,NA,32,35,20140201,20:17:02,1,papajohns.com,13,Special Garlic,8.59E+18,1,1,23.9,20140201,20:51:34,papajohns.com
48841364,1759777818,8.59064E+18,NA,32,35,20140201,20:17:02,1,papajohns.com,13,"1Large Original Crust Pizza Whole Toppings:Sausage Sauce:Original Instructions:Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,18.89,23.9,20140201,20:51:34,papajohns.com
48841364,1788875957,1.05842E+19,NA,24,19,20140706,2:51:55,1,ebay.com,54,Chase $400 Certificate Code Total Checking &Savings Bank Bonus Coupon  kitten1630,1.06E+19,4,3.96,3.96,20140706,3:01:31,ebay.com
48841364,1896617314,8.59064E+18,papajohns.com,1,6,20141226,23:53:23,1,papajohns.com,13,2-Liter Mountain Dew,8.59E+18,1,2.79,29.2,20141226,23:53:23,papajohns.com
48841364,1896617314,8.59064E+18,papajohns.com,1,6,20141226,23:53:23,1,papajohns.com,13,"1Large Original Crust All The Meats Pizza Whole Toppings: Pepperoni, Sausage, Spicy Italian Sausage, Bacon, Canadian Bacon Sauce: Original Instructions: Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,11,29.2,20141226,23:53:23,papajohns.com
48841364,1896617314,8.59064E+18,papajohns.com,1,6,20141226,23:53:23,1,papajohns.com,13,"1Large Original Crust The Works Pizza Whole Toppings: Pepperoni, Baby Portabello Mushroom, Green Peppers, Onions, Spicy Italian Sausage, Canadian Bacon Sauce: Original Instructions: Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,11,29.2,20141226,23:53:23,papajohns.com
48841364,1898976398,8.59064E+18,NA,17,6,20140528,23:42:13,1,papajohns.com,13,12-Liter Dr. Pepper,8.59E+18,1,17,24.15,20140528,23:47:56,papajohns.com
48841364,1898976398,8.59064E+18,NA,17,6,20140528,23:42:13,1,papajohns.com,13,12-Liter Pepsi,8.59E+18,1,2,2.2,20140528,23:43:23,papajohns.com
48841364,1898976398,8.59064E+18,NA,17,6,20140528,23:42:13,1,papajohns.com,13,"1Large Original Crust Pizza Whole Toppings: Spicy Italian Sausage, Bacon, Pepperoni Sauce: Original Instructions: Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,17,24.15,20140528,23:47:56,papajohns.com
48841364,1898976398,8.59064E+18,NA,17,6,20140528,23:42:13,1,papajohns.com,13,110pc Papa's Chicken Poppers Complimentary Sides: Barbeque,8.59E+18,1,17,24.15,20140528,23:47:56,papajohns.com
48841364,1898976398,8.59064E+18,NA,17,6,20140528,23:42:13,1,papajohns.com,13,1Chocolate Chip Cookie,8.59E+18,1,5,24.15,20140528,23:47:56,papajohns.com
48841364,1918637323,7.9166E+18,NA,24,15,20140930,14:32:17,1,melaleuca.com,1,"Liquid Soap&mdashRefill, Pantry 2-pack",7.92E+18,1,31.99,77.56,20140930,14:46:45,melaleuca.com
48841364,1918637323,7.9166E+18,NA,24,15,20140930,14:32:17,1,melaleuca.com,99,ProstAvan Prostate Support,7.92E+18,2,33.98,77.56,20140930,14:46:45,melaleuca.com
48841364,1956386110,1.5011E+19,NA,6,16,20141120,23:38:04,1,carfax.com,48,CARFAX Report,1.50E+19,1,39.99,39.99,20141120,23:51:26,carfax.com
48841364,2013009059,1.05842E+19,dealnews.com,23,57,20140618,20:02:22,1,ebay.com,23,WG545.1 WORX 20-Volt Max Blower/Sweeper WITH 8 ATTACHMENTS!!  worxgt,1.06E+19,1,74.99,74.99,20140618,20:18:00,ebay.com
48841364,2039747817,1.05842E+19,NA,9,5,20140827,13:57:05,1,ebay.com,15,Total Gym 1900 Ultimate Home Fitness Exercise Machine Equipment w/ Workout DVD's,1.06E+19,1,359,359,20140827,13:57:32,ebay.com
48841364,2041320469,7.9166E+18,NA,18,2,20140127,23:41:36,1,melaleuca.com,99,Koala PalsHand Wash&mdashRefill,7.92E+18,1,7.84,67.53,20140127,23:42:46,melaleuca.com
48841364,2041320469,7.9166E+18,NA,18,2,20140127,23:41:36,1,melaleuca.com,16,Limited Time Delectables Chocolate Bar Assortment 3-Pack,7.92E+18,1,5.79,67.53,20140127,23:42:46,melaleuca.com
48841364,2041320469,7.9166E+18,NA,18,2,20140127,23:41:36,1,melaleuca.com,99,PhytomegaCholesterol Support,7.92E+18,1,22.99,67.53,20140127,23:42:46,melaleuca.com
48841364,2041320469,7.9166E+18,NA,18,2,20140127,23:41:36,1,melaleuca.com,16,Koala PalsBerrylicious Tooth Gel with Fluoride,7.92E+18,1,3.89,67.53,20140127,23:42:46,melaleuca.com
48841364,2041320469,7.9166E+18,NA,18,2,20140127,23:41:36,1,melaleuca.com,99,ProstAvanProstate Support,7.92E+18,1,16.99,67.53,20140127,23:42:46,melaleuca.com
48841364,2084574383,2.59883E+18,NA,23,8,20140630,14:55:41,1,livingsocial.com,59,Voucher for C. Medium Skin Tone Mineral Essentials Kit  Bella Terra Mineral Cosmetics,2.60E+18,1,35,35,20140630,15:02:45,livingsocial.com
48841364,2130973852,1.66045E+19,NA,11,7,20140611,1:50:52,1,newegg.com,31,Energy Power Bar One All-In-One Sound Bar w/Built-in Subwoofer (OEM Packaging) Item #: 0S6-001B-00027,1.66E+19,1,79.99,79.99,20140611,1:57:47,newegg.com
48841364,2387350559,8.59064E+18,NA,14,9,20140206,20:22:21,1,papajohns.com,13,"1Large Original Crust Pizza Whole Toppings:Baby Portabello Mushroom, Green Peppers, Onions, Pepperoni, Sausage Sauce:Original Instructions:Reg Sauce Portion, Normal Cheese, Normal Bake, Normal Cut",8.59E+18,1,3.3,12.06,20140206,20:27:09,papajohns.com
48841364,2387350559,8.59064E+18,NA,14,9,20140206,20:22:21,1,papajohns.com,13,1Chocolate Chip Cookie,8.59E+18,1,6,12.06,20140206,20:27:09,papajohns.com
48841364,2465207478,1.05842E+19,hustlermoneyblog.com,36,20,20140707,8:22:00,1,ebay.com,54,"CHASE BANK $200 CHECKING ACCOUNT BONUS, NO DIRECT DEPOSIT cash money offer  qponsrus",1.06E+19,2,15.9,15.9,20140707,8:37:59,ebay.com
48841364,2519471247,7.9166E+18,NA,40,39,20140529,13:03:35,1,melaleuca.com,99,ProstAvan Prostate Support,7.92E+18,1,16.99,79.96,20140529,13:42:10,melaleuca.com
48841364,2519471247,7.9166E+18,NA,40,39,20140529,13:03:35,1,melaleuca.com,99,Reusable Laundry Pump,7.92E+18,1,1.99,79.96,20140529,13:42:10,melaleuca.com
48841364,2519471247,7.9166E+18,NA,40,39,20140529,13:03:35,1,melaleuca.com,99,Phytomega Save $3.00,7.92E+18,1,19.99,79.96,20140529,13:42:10,melaleuca.com
48841364,2519471247,7.9166E+18,NA,40,39,20140529,13:03:35,1,melaleuca.com,99,Unforgettables&mdashSave $5.00,7.92E+18,1,19.99,79.96,20140529,13:42:10,melaleuca.com
48841364,2519471247,7.9166E+18,NA,40,39,20140529,13:03:35,1,melaleuca.com,20,MelaSoftLiquid Fabric Softener&mdash96-load Spring Breeze (Pump sold separately),7.92E+18,1,10.49,79.96,20140529,13:42:10,melaleuca.com
48841364,2656310427,1.03266E+19,kayak.com,8,15,20140610,22:32:52,1,aa.com,43,Travel Time : 1 h 40 m Cabin Class : Economy Seat : 9A Flight American Airlines,1.03E+19,1,NA,563.94,20140610,22:41:17,aa.com
48841364,2656310427,1.03266E+19,kayak.com,8,15,20140610,22:32:52,1,aa.com,43,Travel Time : 3 h 50 m Cabin Class : Economy Seat : 19F Flight American Airlines,1.03E+19,1,NA,563.94,20140610,22:41:17,aa.com
48841364,2656310427,1.03266E+19,kayak.com,8,15,20140610,22:32:52,1,aa.com,43,Travel Time : 2 h 20 m Cabin Class : Economy Seat : 7A Flight American Airlines,1.03E+19,1,NA,563.94,20140610,22:41:17,aa.com
48841364,2656310427,1.03266E+19,kayak.com,8,15,20140610,22:32:52,1,aa.com,43,Travel Time : 5 h 20 m Cabin Class : Economy Seat : unassigned Flight American Airlines,1.03E+19,1,NA,563.94,20140610,22:41:17,aa.com
48841364,2716865565,7.9166E+18,NA,10,16,20140204,17:09:42,1,melaleuca.com,16,Vitality 6Men (Essentials + Heart) Save $36.75,7.92E+18,1,72.99,82.77,20140204,17:25:17,melaleuca.com
48841364,2727089323,7.9166E+18,NA,24,18,20140626,14:13:59,1,melaleuca.com,99,Florify Probiotic,7.92E+18,1,13.79,80.39,20140626,14:29:53,melaleuca.com
48841364,2727089323,7.9166E+18,NA,24,18,20140626,14:13:59,1,melaleuca.com,99,ProstAvan Prostate Support,7.92E+18,1,16.99,80.39,20140626,14:29:53,melaleuca.com
48841364,2727089323,7.9166E+18,NA,24,18,20140626,14:13:59,1,melaleuca.com,99,Unforgettables Save $5.00,7.92E+18,1,19.99,80.39,20140626,14:29:53,melaleuca.com
48841364,2727089323,7.9166E+18,NA,24,18,20140626,14:13:59,1,melaleuca.com,99,Phytomega Save $3.00,7.92E+18,1,19.99,80.39,20140626,14:29:53,melaleuca.com
48841364,2749895863,1.05842E+19,ebay.com,18,19,20140708,9:17:00,1,ebay.com,54,CHASE BANK $400 NEW ACCOUNT CASH MONEY BONUS CHECKING &SAVINGS NO DIRECT DEPOSIT  bestsavings,1.06E+19,3,23.85,23.85,20140708,9:18:43,ebay.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Snack Bars  Variety Pack,6.76E+18,1,23.3,72.3,20140408,11:09:00,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Artistry Youth Xtend?Advanced Creamy Foam Cleanser and Advanced Softening Toner Foil Samples,6.76E+18,4,23,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Tri-Iron Folic - 90 Count,6.76E+18,1,20.45,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Artistry Youth Xtend?Advanced Softening Toner,6.76E+18,1,40,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,PURSUE Disinfectant Deodorizer Spray,6.76E+18,2,17.9,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Body Series Invisible Solid Deodorant & Antiperspirant Stick,6.76E+18,2,10.4,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Double X Vitamin/Mineral/Phytonutrient,6.76E+18,1,84.7,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Meal Bars  Variety Pack,6.76E+18,2,77.6,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Legacy of Clean Laundry Detergent  Light Scent,6.76E+18,1,44.5,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Rhodiola 110 Supplement - 60 Count,6.76E+18,1,44.1,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Glister Multi-action Fluoride Toothpaste,6.76E+18,2,10.4,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,PURSUE Toilet Bowl Cleaner,6.76E+18,2,11.3,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Energy Bars  Mixed Berry Smoothie,6.76E+18,1,24.5,72.3,20140408,11:09:00,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Great Midwestern Steak Co.?Boneless Chicken Breasts,6.76E+18,1,75,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Ocean Essentials Balanced Health Omega,6.76E+18,1,28.1,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Artistry Youth Xtend?Advanced Creamy Foam Cleanser,6.76E+18,1,38,539.5,20140408,11:09:32,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Nutrilite Energy Bars  Vanilla Pretzel,6.76E+18,1,24.5,72.3,20140408,11:09:00,amway.com
59981084,3520599132,6.75873E+18,NA,22,8,20140408,11:02:31,1,amway.com,16,Body Series Refreshing Body Wash,6.76E+18,1,14.05,539.5,20140408,11:09:32,amway.com
59981084,4179629141,6.75873E+18,NA,31,39,20140401,18:46:01,1,amway.com,16,Nutrilite Perfect Pack for Your Health,6.76E+18,1,157.95,179.95,20140401,19:23:49,amway.com
59981084,4179629141,6.75873E+18,NA,31,39,20140401,18:46:01,1,amway.com,16,Artistry Youth Xtend?Skincare Sampling System,6.76E+18,4,22,179.95,20140401,19:23:49,amway.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,The 5 Love Languages: The Secret to Love That Lasts  Amazon.com LLC,4.05E+18,1,9.21,45.13,20140409,0:56:19,amazon.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,The Magic of Thinking Big  Amazon.com LLC,4.05E+18,1,9.03,45.13,20140409,0:56:19,amazon.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,"Go for No! Yes is the Destination, No is How You Get There  Amazon.com LLC",4.05E+18,1,10.15,45.13,20140409,0:56:19,amazon.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century  Amazon.com LLC,4.05E+18,1,5.65,45.13,20140409,0:56:19,amazon.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,Rich Dad Poor Dad: What The Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!  Amazon.com LLC,4.05E+18,1,4.83,45.13,20140409,0:56:19,amazon.com
59981084,4211086429,4.04667E+18,NA,23,35,20140409,0:21:11,1,amazon.com,21,Hung by the Tongue: What You Say Is What You Get  Amazon.com LLC,4.05E+18,1,6.26,45.13,20140409,0:56:19,amazon.com
62191402,2193233231,4.04667E+18,NA,57,83,20141207,14:45:08,1,amazon.com,15,"Victorinox Swiss Army Camper II Folding Camping Knives, Red, 91mm  Amazon.com LLC",4.05E+18,1,19.99,55.59,20141207,16:00:16,amazon.com
62191402,2193233231,4.04667E+18,NA,57,83,20141207,14:45:08,1,amazon.com,99,Magnesium Fire Starter  Amazon.com LLC,4.05E+18,2,9.52,55.59,20141207,16:00:16,amazon.com
62191402,2193233231,4.04667E+18,NA,57,83,20141207,14:45:08,1,amazon.com,17,Fimo Modeling Clay 1.97oz Block-8020-09 Black  Buy 4 Less UK,4.05E+18,1,4.24,55.59,20141207,16:00:16,amazon.com
62191402,2193233231,4.04667E+18,NA,57,83,20141207,14:45:08,1,amazon.com,22,FIMOClassic Clay 13 oz Bar - White  Polymer Clay Express,4.05E+18,1,10,55.59,20141207,16:00:16,amazon.com
62191402,2193233231,4.04667E+18,NA,57,83,20141207,14:45:08,1,amazon.com,17,Fimo Soft Polymer Clay 2 Ounces-8020-43 Flesh Light  Amazon.com LLC,4.05E+18,1,6.89,55.59,20141207,16:00:16,amazon.com
62191402,2671383878,4.04667E+18,NA,47,45,20141128,20:28:20,1,amazon.com,21,Chronicles of Narnia Box Set  Amazon.com LLC,4.05E+18,1,31.49,94.98,20141128,21:13:20,amazon.com
62191402,2671383878,4.04667E+18,NA,47,45,20141128,20:28:20,1,amazon.com,21,Diary of a Wimpy Kid: The Long Haul  Amazon.com LLC,4.05E+18,1,6.98,94.98,20141128,21:13:20,amazon.com
62191402,2671383878,4.04667E+18,NA,47,45,20141128,20:28:20,1,amazon.com,21,Percy Jackson pbk 5-book boxed set (Percy Jackson & the Olympians)  bidzbooks,4.05E+18,1,29.99,94.98,20141128,21:13:20,amazon.com
62191402,2671383878,4.04667E+18,NA,47,45,20141128,20:28:20,1,amazon.com,21,"Tucket's Travels: Francis Tucket's Adventures in the West, 1847-1849 (Books 1-5) (The Francis Tucket Books)  Amazon.com LLC",4.05E+18,1,7.99,94.98,20141128,21:13:20,amazon.com
62191402,2671383878,4.04667E+18,NA,47,45,20141128,20:28:20,1,amazon.com,21,The Heroes of Olympus Paperback 3-Book Boxed Set  Amazon.com LLC,4.05E+18,1,18.53,94.98,20141128,21:13:20,amazon.com
63579770,3505263863,7.10121E+18,google.com,21,17,20140910,18:25:18,1,orbitz.com,43,US Airways 1712 Flight US Airways,7.10E+18,1,224.6,224.6,20140910,18:41:56,orbitz.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Favorite Tribal Print Top WHITE/MULTI,1.06E+19,1,6.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Classic Cardigan BLACK,1.06E+19,1,8.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Classic Round Studs GOLD/CLEAR,1.06E+19,1,1.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,4,Fall Leaves Necklace GOLD,1.06E+19,1,2.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Must-Have Cami BLACK,1.06E+19,1,1.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Boho Babe Floral Top NAVY/CREAM,1.06E+19,1,11.8,50.81,20140226,18:12:23,forever21.com
65508437,9166984243,1.06321E+19,NA,143,93,20140226,16:47:29,1,forever21.com,1,Desert Cutie Studded Dress BLACK/GUNMETAL,1.06E+19,1,14.8,50.81,20140226,18:12:23,forever21.com
66614909,3022591258,3.01061E+18,NA,10,29,20141015,2:18:48,1,jetblue.com,43,11B Flight jetblue,3.01E+18,1,112,250.6,20141015,2:43:08,jetblue.com
66614909,5581640836,6.66922E+18,mlb.com,10,7,20140518,17:26:42,1,tickets.com,42,Phillies at Marlins Travelzoo,6.67E+18,1,12.5,49.25,20140518,17:33:17,tickets.com
66614909,6153376973,1.19595E+19,NA,28,17,20140730,0:42:13,1,tigerdirect.com,34,SquareTrade 3-Yr Warranty Plus Accident Protection,1.20E+19,1,59.99,379.14,20140730,0:58:44,tigerdirect.com
66614909,6153376973,1.19595E+19,NA,28,17,20140730,0:42:13,1,tigerdirect.com,29,Dell Venue 8 Pro Windows 8.1 Tablet with MS Office,1.20E+19,1,189.99,379.14,20140730,0:58:44,tigerdirect.com
66614909,6153376973,1.19595E+19,NA,28,17,20140730,0:42:13,1,tigerdirect.com,28,Dell Tablet Keyboard and Folio case - 460-BBHL,1.20E+19,1,99.99,379.14,20140730,0:58:44,tigerdirect.com
69776798,5292823752,1.6346E+18,NA,1,2,20140725,21:39:40,1,cabelas.com,54,Cabela's Whuppin' Stick Casting Rod Item : IK - 129795,1.63E+18,1,29.99,38.94,20140725,21:39:40,cabelas.com
69776798,5440672975,1.6346E+18,NA,12,6,20140801,22:51:41,1,cabelas.com,15,Cabela's DepthMaster III Trolling Reels Item : IK - 135117,1.63E+18,2,79.98,79.99,20140801,22:56:32,cabelas.com
69776798,5465052353,4.04667E+18,NA,6,2,20140718,22:31:26,1,amazon.com,28,Lowrance 000-10000-000 Trolling Motor Transducer Adapter for Down Scan Imaging Units  Globallist,4.05E+18,1,14.36,19.35,20140718,22:33:15,amazon.com
69776798,6661215403,3.85329E+18,NA,19,50,20140626,19:47:37,1,walmart.com,15,"Trac Anchor Rope, 5mm x 100' With Stainless Steel Shackle",3.85E+18,1,18.99,20.41,20140626,20:00:21,walmart.com
69776798,8840418322,1.41018E+19,NA,49,102,20140124,21:22:01,1,ticketmaster.com,42,Tool!,1.41E+19,2,185.1,185.1,20140124,22:41:15,ticketmaster.com
70625422,3919451494,1.07773E+19,NA,11,9,20141230,5:38:15,1,target.com,6,Threshold&trade Carson TV Stand - Chestnut,1.08E+19,1,212.48,216,20141230,5:45:10,target.com
72093797,5171123517,1.75912E+19,NA,23,107,20141119,21:49:57,1,google.com,6,Flash Furniture Black Tempered Glass Computer Desk with Pull-Out Keyboard  Amazon.com LLC,4.05E+18,1,52.42,69.72,20141119,23:03:54,amazon.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,20,"Great Value Drawstring Large Trash Bags, 30 gal, 30 count",3.85E+18,1,6.97,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,20,"Great Value Drawstring Tall Kitchen Bags, 13 gal, 50 count",3.85E+18,2,13.94,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,20,Scott 1000 Sheets Bathroom Tissue,3.85E+18,1,9.24,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,9,"Dixie 10 1/16"" Paper Plates, 80ct",3.85E+18,1,6.27,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,13,"Spam: 25% Less Sodium Canned Meat, 12 Oz",3.85E+18,4,10.56,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,20,"Ruffies Color Scents Vanilla Flower Twist Tie Scented Trash Bags, 8 gallon, 60 count",3.85E+18,1,3.98,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,59,Bday Balloons Walmart Gift Card,3.85E+18,1,25,25,20140908,9:41:18,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,16,"Poise Ultimate Absorbency Incontinence Pads Long Length, 27ct",3.85E+18,2,23.68,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,16,"Poise Ultimate Absorbency Long Incontinence Pads, 45 count",3.85E+18,1,18.94,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,55,"7"" White Desert Plates, 24 Count",3.85E+18,4,3.88,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,10,"Sparkle Pick-A-Size Giant Rolls Paper Towels Thirst Pockets, 107 sheets, 8 rolls",3.85E+18,1,8.68,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,13,"Mary Kitchen: Roast Beef Hash Homestyle, 15 oz",3.85E+18,2,4.72,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,20,"Ruffies Color Scents Linen Fresh Twist Tie Scented Trash Bags, 4 gallon, 75 count",3.85E+18,2,7.96,133.99,20140908,9:34:42,walmart.com
73221875,5462496501,3.85329E+18,NA,94,63,20140908,8:27:10,1,walmart.com,13,"Mary Kitchen Homestyle Corned Beef Hash, 25 oz",3.85E+18,2,7.72,133.99,20140908,9:34:42,walmart.com
73221875,5500245243,8.79309E+18,NA,34,31,20140914,8:33:09,1,lowes.com,99,SYLVANIA 16-Pack 60-Watt A19Medium Base Soft ... item_00000000,8.79E+18,1,19.98,53.29,20140914,9:03:01,lowes.com
73221875,5500245243,8.79309E+18,NA,34,31,20140914,8:33:09,1,lowes.com,99,Utilitech 6-Pack 13-Watt (60WEquivalent) Spira... item_00000000,8.79E+18,3,29.94,53.29,20140914,9:03:01,lowes.com
73221875,5614277869,4.04667E+18,NA,3,1,20140831,3:48:53,1,amazon.com,4,Kate Marie Fashion Twist Earring  MyLux Connection,4.05E+18,2,11,52.35,20140831,3:49:19,amazon.com
73221875,5614277869,4.04667E+18,NA,3,1,20140831,3:48:53,1,amazon.com,4,Kate Marie Fashion Twist Earring  MyLux Connection,4.05E+18,1,5.5,52.35,20140831,3:49:19,amazon.com
73221875,5614277869,4.04667E+18,NA,3,1,20140831,3:48:53,1,amazon.com,1,"EvesErose (TM) ""Big Sis, Little Sis (2pcs) Sisters"" Antique Silver Bead Charm Fits Pandora & Similar Authentic Bracelets  Eve's Gift Boutique",4.05E+18,1,6.99,52.35,20140831,3:49:19,amazon.com
